序號,PCode,法規名稱,連結
733,J0030071,自用發電設備登記規則（92.01.08 訂定）,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0030071
734,J0030075,經濟部再生資源再生利用管理辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0030075
735,J0030076,經濟部事業廢棄物再利用許可審查規費收費標準,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0030076
736,J0030078,線路與電信線交叉並行規則,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0030078
737,J0030079,冷凍空調業管理條例,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0030079
738,J0030080,冷凍空調業之專任技術士訓練講習實施辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0030080
739,J0030081,冷凍空調業獎勵辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0030081
740,J0030082,冷凍空調業規費收費標準,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0030082
741,J0030083,冷凍空調業管理條例施行細則,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0030083
742,J0030084,冷凍空調業製造或安裝之經歷或能力及專任技術士與技師之資歷認定辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0030084
743,J0030089,技師證書及執業執照收費標準,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0030089
744,J0030090,創業投資事業輔導辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0030090
745,J0030092,經濟部協助產業永續發展補助及輔導辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0030092
746,J0030093,經濟部推動產業人才能力鑑定及管理辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0030093
747,J0030094,營運總部認定辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0030094
748,J0030101,工廠危險物品申報辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0030101
749,J0030102,工廠危險物品投保公共意外責任保險辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0030102
750,J0030103,易燃性廢棄物再利用工廠申報管理辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0030103
751,J0030105,未登記工廠補辦臨時工廠登記辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0030105
752,J0030107,經濟部資源再生綠色產品審查認定辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0030107
753,J0030112,禁止化學武器公約相關化學物質申報辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0030112
754,J0030113,公司或有限合夥事業研究發展支出適用投資抵減辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0030113
755,J0030115,經濟部協助產業創新活動補助獎勵及輔導辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0030115
756,J0030117,工廠從事物品製造加工範圍及面積電力容量熱能規模認定標準,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0030117
757,J0030119,工廠設立許可或核准登記附加負擔辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0030119
758,J0030120,強制既有工廠減量生產或停止生產補償辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0030120
759,J0030121,經濟部公有文化創意資產利用辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0030121
760,J0030122,經濟部協助獎勵或補助文化創意事業辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0030122
761,J0030123,綠色工廠標章收費標準,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0030123
762,J0030124,臺灣製產品 MIT 微笑標章推動及管理辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0030124
763,J0030125,臺灣製產品 MIT 微笑標章審查及發證收費標準,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0030125
764,J0030126,無障礙產品設計獎勵辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0030126
765,J0030127,優惠電價收費辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0030127
766,J0030128,公共建設經費購置軟硬體設施供產業共用之使用管理辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0030128
767,J0030129,製造業及其相關技術服務業之指定輔導產業認定基準及提供調整支援措施辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0030129
768,J0030130,製造業及技術服務業個人資料檔案安全維護管理辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0030130
769,J0030135,我國個人公司或有限合夥事業研究發展支出適用加倍減除辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0030135
770,J0030136,供電線路遷移工料費用負擔辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0030136
771,J0030138,經濟部創新產品或服務優先採購辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0030138
772,J0030139,創新研究發展計畫智慧財產營運策略推動辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0030139
773,J0030140,無形資產評價基準暨評價資料庫之建置與管理辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0030140
774,J0030141,國營事業研究發展成果歸屬及運用辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0030141
775,J0030142,無形資產評價人員及機構登錄管理辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0030142
776,J0030144,個人投資新創事業公司所得減除辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0030144
777,J0030146,經濟部事業廢棄物再利用產品環境監測管理辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0030146
778,J0030147,無人載具科技創新實驗條例,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0030147
779,J0030148,無人載具科技創新實驗管理辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0030148
780,J0030149,無人載具科技創新實驗審查會議運作辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0030149
781,J0030150,無人載具科技創新實驗資訊公告及安全事故評估辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0030150
782,J0030151,檢舉未登記工廠獎勵辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0030151
783,J0030152,特定工廠登記辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0030152
784,J0030153,特定工廠申請變更編定為特定目的事業用地審查辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0030153
785,J0030156,經濟部推動產業及中小企業升級轉型辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0030156
786,J0030158,經濟部花蓮馬太鞍溪堰塞湖災後製造業設施及生財器具復原辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0030158
787,J0040034,營造業購置自動化設備或技術及防治污染設備或技術適用投資抵減辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0040034
788,J0040046,生技醫藥產業發展條例,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0040046
789,J0040048,營利事業適用生技醫藥公司股東投資抵減辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0040048
790,J0040049,生技醫藥公司研究與發展支出適用投資抵減辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0040049
791,J0040051,產業創新條例,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0040051
792,J0040053,經濟部鼓勵產業發展國際品牌獎勵補助及輔導辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0040053
793,J0040055,產業創新條例施行細則,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0040055
794,J0040056,經濟部推動研究機構進行產業創新及研究發展補助辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0040056
795,J0040057,經濟部推動學術機構進行產業創新及研究發展補助辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0040057
796,J0040060,有限合夥組織創業投資事業租稅獎勵適用辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0040060
797,J0040061,境外資金匯回投資產業辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0040061
798,J0040062,公司或有限合夥事業投資智慧機械與第五代行動通訊系統與資通安全人工智慧產品或服務及節能減碳抵減辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0040062
799,J0040063,生技醫藥公司審定辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0040063
800,J0040064,生技醫藥公司高階專業人員及技術投資人緩課股票認定作業辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0040064
801,J0040065,生技醫藥公司發行認股權憑證作業辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0040065
802,J0040066,生技醫藥公司投資機械設備或系統適用投資抵減辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0040066
803,J0040067,個人投資生技醫藥公司所得額減除辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0040067
804,J0040068,研究人員兼職與技術作價投資新創之生技醫藥公司管理辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0040068
805,J0040069,公司前瞻創新研究發展及先進製程設備支出適用投資抵減辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0040069
806,J0070001,商標法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0070001
807,J0070002,商標法施行細則,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0070002
808,J0070003,海關查扣侵害商標權物品實施辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0070003
809,J0070004,商標審查官資格條例,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0070004
810,J0070005,商標規費收費標準,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0070005
811,J0070006,有關專利申請之生物材料寄存辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0070006
812,J0070007,專利法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0070007
813,J0070008,專利法施行細則,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0070008
814,J0070009,專利審查官資格條例,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0070009
815,J0070012,專利規費收費辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0070012
816,J0070013,專利年費減免辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0070013
817,J0070014,發明創作獎助辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0070014
818,J0070015,專利權期間延長核定辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0070015
819,J0070017,著作權法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0070017
820,J0070019,著作權集體管理團體條例,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0070019
821,J0070020,著作權爭議調解辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0070020
822,J0070021,音樂著作強制授權申請許可及使用報酬辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0070021
823,J0070024,製版權登記辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0070024
824,J0070025,著作權相關案件規費收費標準,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0070025
825,J0070026,著作權集體管理團體規費收費準則,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0070026
826,J0070027,積體電路電路布局保護法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0070027
827,J0070028,積體電路電路布局保護法施行細則,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0070028
828,J0070029,積體電路電路布局規費收費準則,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0070029
829,J0070030,光碟管理條例,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0070030
830,J0070031,光碟製造機具輸出入管理辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0070031
831,J0070032,光碟製造許可及申報辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0070032
832,J0070033,來源識別碼管理辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0070033
833,J0070034,專利師法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0070034
834,J0070036,專利師證書收費標準,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0070036
835,J0070037,專利電子申請及電子送達實施辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0070037
836,J0070038,商標電子申請及電子送達實施辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0070038
837,J0070039,專利資料收費標準,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0070039
838,J0070040,專利師職前訓練辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0070040
839,J0070041,專利師懲戒辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0070041
840,J0070042,網路服務提供者民事免責事由實施辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0070042
841,J0070043,著作財產權質權登記及查閱辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0070043
842,J0070044,著作財產權人不明著作利用之許可授權及使用報酬辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0070044
843,J0070045,著作財產權質權各項登記規費收費準則,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0070045
844,J0070046,著作財產權人不明著作利用許可申請規費收費準則,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0070046
845,J0070047,專利以外文本申請實施辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0070047
846,J0070048,海關查扣侵害專利權物實施辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0070048
847,J0070049,專利師及專利代理人在職進修辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0070049
848,J0070050,著作權集體管理團體個人資料檔案安全維護管理辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0070050
849,J0070051,著作權集體管理團體財務報表及使用報酬分配表會計師查核簽證規則,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0070051
850,J0070052,著作權集體管理團體內部控制制度實施準則,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0070052
851,J0070053,商標代理人登錄及管理辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0070053
852,J0080001,公司法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0080001
853,J0080002,公司登記規費收費準則,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0080002
854,J0080004,商業登記法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0080004
855,J0080008,商業團體分業標準,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0080008
856,J0080009,商業會計法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0080009
857,J0080010,商業會計處理準則,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0080010
858,J0080011,商品標示法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0080011
859,J0080012,公司決算書表申報暨查核辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0080012
860,J0080015,公司名稱及業務預查審核準則,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0080015
861,J0080017,在臺公司大陸地區股東股權行使條例,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0080017
862,J0080019,股份有限公司發行股票簽證規則,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0080019
863,J0080020,公司登記辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0080020
864,J0080021,會計師查核簽證公司登記資本額辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0080021
865,J0080023,會計師查核簽證財務報表規則（90.12.19訂定）,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0080023
866,J0080024,電子遊戲場業管理條例,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0080024
867,J0080027,臺灣省攤販管理規則（88.06.30  訂定）,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0080027
868,J0080028,營業秘密法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0080028
869,J0080029,商業使用電子方式處理會計資料辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0080029
870,J0080032,非公開發行股票公司股票信託登記準則,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0080032
871,J0080035,租賃業辦理消費者融資租賃業務廣告應揭示總費用範圍及年百分率計算方式標準,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0080035
872,J0080041,企業併購法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0080041
873,J0080044,零售市場管理條例,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0080044
874,J0080045,商業名稱及所營業務預查審核準則,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0080045
875,J0080046,商業登記規費收費準則,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0080046
876,J0080047,商業登記申請辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0080047
877,J0080048,參與政府專案紓困方案公司發行新股與董事監察人經理人限制報酬及相關事項辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0080048
878,J0080049,銀樓業防制洗錢與打擊資恐辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0080049
879,J0080050,經濟部輔導及獎勵主管事業機構成立關係企業僱用身心障礙者辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0080050
880,J0080051,有限合夥法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0080051
881,J0080053,有限合夥名稱及業務預查審核準則,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0080053
882,J0080054,會計師查核簽證有限合夥登記出資額辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0080054
883,J0080055,有限合夥登記申請辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0080055
884,J0080056,有限合夥規費收費準則,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0080056
885,J0080057,公司法第二十二條之一資料申報及管理辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0080057
886,J0080058,公司登記電子申請及電子送達實施辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0080058
